2367,foras,adverb
2395,"frater, fratris",noun
2396,futuimus,review
2375,galerii,review
2357,hectic,review
2384,les,review
2385,"lis, litis",review
2355,livius,review
2389,mae,review
2362,"minister, ministri",review
2390,mita,review
2388,mol,review
2392,monit,review
2386,mul,review
2346,"nego, negare",review
2363,"nomen, nominis",noun
2380,"noster, nostra, nostrum",adjective
2351,num,adverb
2349,nunc,adverb
2379,nus,review
2373,"opto, optare",review
2347,pan,noun
2370,persuavissime,review
2394,"pugil, pugilis",review
2382,que,conjunction
2356,quo,adverb
2359,siccia,review
2360,sodal,review
2366,"tardus, tarda, tardum",adjective
2378,trans,preposition
2381,tros,noun
2353,valentinae,review
2365,vix,adverb
2441,ἔψυγμε,review
2443,σύν,preposition
2444,πυγίζεται,review
2448,φαι,review
2449,ιι,review
2450,φιλω,review
2452,νφ,review
2459,ιλειπο,review
2463,νοις,review
2465,λε,review
2469,ἐπι,review
2470,ζ,review
2474,ψλα,review
2476,υφαμτ,review
2479,τύχη,noun
2486,ζήθι,review
2487,πν,review
2488,ζοός,review
2489,ο,adjective
2491,ἀναγεινώ<sup>σ</sup>κων,review
2492,ὀρχῆσαι,review
2494,ὀρχη,review
2497,πυγίζω,review
2498,γω,review
2501,ταθίου,review
2502,πρωτο,review
2503,εὐτυχέω,review
2506,πολλ<sup>ο</sup>ῖς,adjective
2509,φίλος,adjective
2510,ἐλάθε,review
2511,νόθ<sup>ο</sup>ς,review
2512,κυβ,review
2496,"aedificium, aedificii",review
2508,"denarius, denaria, denarium",review
2485,"elephantus, elephanti",review
2260,((quinque,review
1800,"absisto, absistere",review
1252,"anser, anseris",noun
942,"basis, basis",review
2270,"calidus, calida, calidum",adjective
1912,"centurio, centurionis",noun
1017,"contemno, contemnere",verb
1506,"cupidus, cupida, cupidum",adjective
2434,heredae,review
1806,"humus, humi",noun
332,"infrenatus, infrenata, infrenatum",review
1345,"laqueus, laquea, laqueum",review
2229,"mansuetus, mansueta, mansuetum",adjective
1249,"montanus, montana, montanum",review
1042,nothus,review
246,"olor, oloris",review
2250,"ordo, ordinis",noun
2006,"ornamentum, ornamenti",review
1538,"palliolum, pallioli",review
2391,"pastor, pastoris",noun
1937,"pater, patris",noun
1430,"paucus, pauca, paucum",review
365,"pileatus, pileata, pileatum",review
1673,(((:navis,review
1832,"placidus, placida, placidum",review
2126,"priscus, prisca, priscum",review
899,"quaero, quaerere",review
2266,"salarius, salaria, salarium",review
1138,"severus, severa, severum",review
1748,"successus, successus",review
1219,"veho, vehere",review
1528,"vestimentum, vestimenti",noun
1921,"voveo, vovere",review
1758,((%1000)),review
1989,Silentiolus,review
8,καταποτα,review
13,οὗτος,adjective
14,λέγω,verb
15,ἄν,review
16,σύ,pronoun
17,δοκέω,verb
18,οβ,review
19,δ,review
29,Ὀνήσιμος,review
39,ὁ,pronoun
40,ἀναγεινώσκων,review
57,πiiii,review
60,μή,conjunction
61,κλίδισον,review
62,καί,conjunction
63,μιαίνω,review
64,ὑπό,preposition
65,θεός,noun
66,ἐκτημένην,review
67,βαιτην,review
68,ἐάν,conjunction
69,δέ,review
70,καταπείνῃ,review
73,ενης,review
77,ἀπό,preposition
78,νικλαπαν,review
86,τρηθηει,review
87,δειχει,review
58,((centuria)),review
23,ad,preposition
47,"avus, avi",review
32,"caput, capitis",noun
26,"caveo, cavere",review
81,converro,review
31,duo,adjective
79,"erus, eri",review
82,eucapa,review
22,"facies, faciei",noun
89,"gladiator, gladiatoris",noun
33,"homo, hominis",noun
36,"leo, leonis",noun
35,licinius,review
59,luccei,review
27,"malus, mala, malum",adjective
2,navus,review
48,"numen, numinis",noun
43,"pacatus, pacata, pacatum",review
38,"piscis, piscis",review
83,"puer, i",noun
90,secutor,review
24,sin,conjunction
84,val,review
44,"vexillum, vexilli",review
21,"vir, i",noun
187,ἐπέρχομαι,review
188,ψας,review
189,ἐγώ,pronoun
190,ὅλοξ,review
198,κοες,review
199,πρότερος,adjective
201,μνα,review
203,ἀναγ,review
205,θελητὴ,review
206,κύριος,noun
207,κεηρ,review
208,δο,review
209,μνξοπρϲτυφχψω,review
217,τε,review
219,χαίρω,verb
220,εἰς,preposition
228,κρόκη,review
229,ἁρπορκρᾶς,review
230,ὀφθαλμός,noun
232,αβγδ,review
235,αμ,review
236,πε,review
237,δεστανωι,review
240,κωντρ,review
241,αν,adjective
242,υ,review
244,ἑρμίας,review
256,ἐλάινος,adjective
257,πᾶς,adjective
258,φίλητος,review
259,ἐλάινε,review
260,πολύς,adjective
261,ἀγαθώτατε,review
264,αβγυκφκ,review
265,ψεζηκ,review
243,((mille)),review
213,"aedes, aedis",review
204,"asella, asellae",review
252,"baculus, baculi",review
224,"circulus, circuli",noun
214,"columna, columnae",noun
194,cum,conjunction
250,"domus, domus",noun
211,"fascis, fascis",noun
234,"femina, feminae",noun
263,"figura, figurae",review
248,figuro,review
197,hoplomachus,review
195,lineus,review
253,"nitor, niti",noun
239,"no, nare",review
193,"quadrum, quadri",review
215,"scalae, scalarum",review
179,traces,review
270,τις,pronoun
272,λουσιν,review
273,πης,review
274,ἐμήσθη,review
276,καλός,adjective
277,κυλίας,review
278,εὐτυχέω,review
280,μετά,preposition
286,καιαποεανος,review
294,ος,review
297,ω,review
298,ξενότιμος,review
299,αδελφ,review
300,τησμ,review
301,τρος,review
327,κάζων,review
328,λαρια,review
321,anteriores,review
320,"artus, arta, artum",noun
350,"carina, carinae",noun
333,"curro, currere",review
352,"curvo, curvare",review
318,d,review
322,"equus, equi",noun
283,feles,review
344,"gubernaculum, gubernaculi",review
285,ianua,noun
348,"instruo, instruere",review
343,"malo, malere",verb
330,manilius,review
346,mucius,review
289,"psittacus, psittaci",review
338,quadrupes,review
335,reor,verb
316,"sto, stare",verb
324,"tridens, tridentis",review
290,ut,conjunction
340,"velum, veli",review
291,"video, videre",verb
361,ειποναν,review
363,ciyroiviλc,review
393,εἷς,noun
405,κατακτείνω,review
413,ἐπιέννυμι,review
414,απολολει,review
415,ζήτημα,review
421,ἔργον,noun
422,δῆμος,noun
430,σ,review
354,"alius, alia, alium",adjective
396,"amicus, amici",noun
397,"avus, avi",review
370,blastus,review
372,"cubiculum, cubiculi",noun
392,dext,review
427,er,review
375,euma,review
382,"folium, folii",noun
376,fortuno,review
383,hedera,review
379,herma,review
401,"homo, hominis",noun
353,intersecta,review
431,moderor,review
437,murmillo,review
391,natandus,review
380,"primus, prima, primum",adjective
403,punc,review
435,remi,noun
384,salueo,review
373,"senatus, senatus",noun
356,"turris, turris",review
398,umbricia,review
367,varia,adjective
368,"velo, velare",review
412,"venatio, venationis",review
445,(δηνάρια)δ,review
451,γε,review
455,ψωλή,review
466,ἐξαπίνης,adverb
469,ε,verb
470,αλλα,review
471,λεγ,review
481,ι,review
482,τω,adverb
483,ρα,review
505,νεικητής,review
507,αμπης,review
512,σωσᾶς,review
514,κλέος,noun
515,εἰμί,verb
516,διά,preposition
522,γράφω,review
524,εὐχαρειστῶ,review
525,βαίτης,review
527,θειῶδ’,review
463,"a, ab",exclamation
496,"ala, alae",noun
476,assis,review
498,aut,conjunction
506,calos,review
517,centum,numeral
493,"cornu, cornus",noun
444,decembres,review
495,"dens, dentis",review
459,"do, dare",review
458,"doceo, docere",review
489,"duplex, dupliis",review
457,ego,pronoun
497,"falx, falcis",review
492,gryllus,review
461,"habeo, habere",verb
441,hic,adverb
443,idus,review
442,"ludo, ludere",noun
474,"mater, matris",noun
460,"merces, mercedis",noun
462,"peto, petere",review
488,quattuor,numeral
456,qui,pronoun
465,"rotundus, rotunda, rotundum",review
521,"salus, salutis",noun
519,scepsidi,review
454,"securis, securis",noun
485,sex,numeral
487,"simplex, simpliis",review
490,sum,verb
464,superi,noun
499,"teneo, tenere",verb
520,ubique,adverb
475,"uncus, unca, uncum",review
494,"unguis, unguis",noun
440,"urbanus, urbana, urbanum",review
486,qui,pronoun
528,ἀγών,noun
530,ὕγειος,review
532,ὁφθαλμούς,review
535,οξ,review
536,τρυφάω,review
538,ποιέω,review
540,ιδειν,review
557,εὔχομαι,review
558,περί,preposition
559,λύχνος,review
560,ἀποδίδωμι,review
561,ἔτος,noun
562,σι,verb
565,δεδωκὼς,review
566,πνεῦμα,review
572,ναε,review
574,νειτη,review
575,εισιν,review
580,χρωτῶ<sup>ν</sup>,review
582,εων,review
592,εν,review
596,ὥρα,noun
599,ζάω,review
600,ἔψυγμαι,review
601,χις,review
604,ἐκρ,review
605,απ,review
608,τίκτω,review
609,κατά,preposition
611,πυγίζομαι,review
613,τος,adjective
615,σφάζω,review
617,γις,review
570,((denarius)),review
571,"asso, assare",review
564,"canus, cana, canum",review
563,caselicius,review
607,"certamen, certaminis",noun
545,"contus, conti",noun
551,fidenter,review
547,"iste, istis, istis",pronoun
548,"lex, legis",noun
549,non,adverb
568,pro,preposition
544,propesi,review
554,provocator,review
552,"scriptor, scriptoris",review
567,septembres,review
550,sum,verb
569,"tunica, tunicae",noun
546,verpa,review
630,εὐχαριστέω,review
631,εἶπον,verb
632,ἐν,preposition
633,τάχος,noun
634,ἐθαραπεύθην,review
636,αδι,review
637,διασώιζω,review
638,αδι’,review
641,"avis, avis",noun
626,capito,noun
643,"ciconia, ciconiae",noun
627,"niger, nigra, nigrum",adjective
621,oneraria,review
642,"oppono, opponere",review
625,"semis, semissis",review
622,"vinum, vini",noun
