Conticuere,conticuere,conticesco,V3,c3740,,VmH
Conticuere,conticuere,conticisco,V3,c3740,,VmH
Fronto,fronto,fronto,N3B,f8034,m,NcC
lingit,lingit,lingo,V3,l0821,,VmH
Plani,plani,planus,N2/1,p2273,*,Af-
Plani,plani,planum,N2,p2273,n,NcB
Plani,plani,planus,N2,p9867,m,NcB
miles,miles,miles,N3B,m0974,m,NcC
legionis,legionis,legio,N3B,l0486,f,NcC
fuit,fuit,sum,VA,s3436,,VaN
mulieres,mulieres,mulier,N3B,m1595,f,NcC
mulieres,mulieres,muliero,V1,m1600,,VmF
neque,neque,neque,I,n9758,,X--
neque,neque,ne,I,n0130,,X--
neque,neque,ne,I,n0131,,X--
neque,neque,neo,V2,n0211,,VmG
nisi,nisi,nisi,I,n0318,,X--
nisi,nisi,nitor,V3,n0322,,VmH
paucae,paucae,paucus,N2/1,p0605,*,Af-
Vade,uade,uado,V3,u0021,,VmH
Vade,uade,uadum/-us,N2,u0023,1,NcB
Vade,uade,uadus,N2/1,u0023,*,Af-
Vade,uade,uas,N3B,u0127,m,NcC
vocas,uocas,uaco,V1,u0013,,VmF
vocas,uocas,uoco,V1,u1152,,VmF
Zephyros,zephyros,zephyrus/-os,N2,z0018,m,NcB
Zephyros,zephyros,zephyrus/-os,N2,z0018,m,NcB
Pondo,pondo,pondo,I,p2558,,X--
Dorcas,dorcas,dorcas,N3B,d2181,2,NcC
Dorcas,dorcas,dorcas,N3B,d2181,2,NcC
sibi,sibi,se,PR,s0844,,Px-
sibi,sibi,sibi,N,s1545,,NcP
sibi,sibi,sibus,N2/1,s1554,*,Af-
nil,nil,nihil/nihilum,PR,n0764,n,Pu-
aiunt,aiunt,aio,VA,a1250,,VmN
habere,habere,habeo,V2,h0004,,VmG
totumque,totumque,to"tus,PR,t0891,*,Pu-
totumque,totumque,to'tus,N2/1,t9931,*,Au-
locare,locare,loco,V1,l0965,,VmF
condere,condere,condo,V3,c3174,,VmH
adeo,adeo,adeo,I,a0552,,X--
adeo,adeo,adeo,VA,a0553,,VmN
uti,uti,ut,I,u1318,,X--
uti,uti,utor/-o,V3,u1333,,VmH
Amantes,amantes,amo,V1,a1705,,VmF
moritur,moritur,morior/-io,V5,m1411,,VmM
condiscens,condiscens,condisco,V3,c3165,,VmH
dolet,dolet,doleo/-eor,V2,d2113,,VmG
dolet,dolet,dolo,V1,d2124,,VmF
cui,cui,quis,PR,q0198,,P4-
cui,cui,qui,PR,q9410,,P7-
Dos,dos,dos,N3B,d2197,f,NcC
Amicus,amicus,amicus,N2,a1687,m,NcB
Amicus,amicus,amicus,N2/1,a0783,*,Af-
Genialis,genialis,genialis,N3A,g0183,*,Af-
debes,debes,debeo,V2,d0101,,VmG
mansit,mansit,maneo,V2,m0273,,VmG
Admiror,admiror,admiror/-o,V1,a0668,,VmF
ruinis,ruinis,ruina,N1,r0886,f,NcA
taedia,taedia,taedio,V1,t0045,,VmF
taedia,taedia,taedium,N2,t0047,n,NcB
scriptorum,scriptorum,scriptor,N3B,s0768,m,NcC
scriptorum,scriptorum,scribo,V3,s0758,,VmH
scriptorum,scriptorum,scriptum,N2,s9951,n,NcB
Macer,macer,macer,N2/1,m0010,*,Af-
Circe,circe,circus,N2,c1940,m,NcB
carminibus,carminibus,carmen,N3B,c0656,n,NcC
carminibus,carminibus,carmen,N3B,c4060,n,NcC
mutavit,mutauit,muto,V1,m1864,,VmF
socios,socios,socius,N2/1,s1844,*,Af-
socios,socios,socius,N2,s1844,m,NcB
maledixi,maledixi,maledico,V3,m9606,,VmH
paganis,paganis,paganus,N2,p0067,m,NcB
paganis,paganis,paganus,N2/1,p0067,*,Af-
Februarias,februarias,februarius,N2/1,f0772,*,Af-
Omnes,omnes,omnis,N3A,o0723,*,Au-
Moram,moram,mora,N1,m1374,f,NcA
Moram,moram,mora,N1,m0946,f,NcA
Moram,moram,morus,N2/1,m1591,*,Af-
sparge,sparge,spargo,V3,s2064,,VmH
quaeres,quaeres,quaero,V3,q0096,,VmH
milium,milium,milium,N2,m0993,n,NcB
milium,milium,milia,N3B,m0994,n,NcC
nana,nana,nana,N1,n0010,f,NcA
Natali,natali,natalis,N3A,n0059,*,Af-
Natali,natali,natale,N3B,n0059,n,NcC
Natalis,natalis,natalis,N3A,n0059,*,Af-
Natalis,natalis,natale,N3B,n0059,n,NcC
locus,locus,locus,N2,l0360,m,NcB
Numeri,numeri,numerius,N2/1,n0657,*,Af-
Numeri,numeri,numerus,N2,n0662,m,NcB
bono,bono,bonus,N2/1,b0537,*,Af-
bono,bono,bonum,N2,b0144,n,NcB
contra,contra,contra,I,c3780,,X--
Numerium,numerium,numerius,N2/1,n0657,*,Af-
Hortensi,hortensi,hortensis,N3A,h0248,*,Af-
Hortensi,hortensi,hortensius,N2/1,h0247,*,Af-
Quinti,quinti,quintus,N2/1,q0144,*,Ao-
Feliculae,feliculae,filicula,N1,f0535,f,NcA
caupo,caupo,caupo,N3B,c0982,m,NcC
pedico,pedico,paedico,N3B,p0042,m,NcC
pedico,pedico,paedico,V1,p0041,,VmF
pedico,pedico,pedicus,N2/1,p9708,*,Af-
Accipe,accipe,accipio,V5,a0275,,VmM
vecors,uecors,uecors,N3A,u0180,*,Af-
Mnester,mnester,mnester,N3B,m1155,m,NcC
Decimius,decimius,decimus,N2/1,d0935,*,Ao-
Sextus,sextus,sextus,N2/1,s1541,*,Ao-
cohortis,cohortis,cohors,N3B,c2335,f,NcC
centuria,centuria,centurio,V1,c1169,,VmF
centuria,centuria,centuria,N1,c8165,f,NcA
praetorianae,praetorianae,praetorianus,N2/1,p3404,*,Af-
praetorianae,praetorianae,praetorianus,N2/1,p4683,*,Af-
velim,uelim,uolo,VA,u1167,,VmN
Gemma,gemma,gemma,N1,g0147,f,NcA
Gemma,gemma,gemmo,V1,g0153,,VmF
pedicare,pedicare,paedico,V1,p0041,,VmF
Vasa,uasa,uasum/-us,N2,u0126,1,NcB
Vasa,uasa,uas,N3B,u0132,n,NcC
camella,camella,camela,N1,c3092,f,NcA
camella,camella,camella,N1,c0316,f,NcA
Pelias,pelias,pelios,N2/1,p0748,*,Af-
Spes,spes,spes,N5,s2149,f,NcE
gemma,gemma,gemma,N1,g0147,f,NcA
gemma,gemma,gemmo,V1,g0153,,VmF
Balbus,balbus,balbus,N2/1,b0056,*,Af-
pugnabit,pugnabit,pugno,V1,p4432,,VmF
venatio,uenatio,uenatio,N3B,u0261,f,NcC
Kalendis,kalendis,kalendae,N1,k0002,f,NcA
ursos,ursos,ursus,N2,u1269,m,NcB
centum,centum,centum,N,c1159,,AnP
Facilis,facilis,facilis,N3A,f0044,*,Af-
Pithia,pithia,pithias,N1,p2190,m,NcA
Manius,manius,manus,N2/1,m0363,*,Af-
Linge,linge,lingo,V3,l0821,,VmH
Capella,capella,capella,N1,c0480,f,NcA
Capella,capella,capello,V1,c0481,,VmF
Mulam,mulam,mula,N1,m1479,f,NcA
Curiosus,curiosus,curiosus,N2/1,c4702,*,Af-
bonus,bonus,bonus,N2/1,b0537,*,Af-
Attine,attine,attineo,V2,a3361,,VmG
Homini,homini,homo,N3B,h0518,m,NcC
mortuus,mortuus,morior/-io,V5,m1411,,VmM
postridie,postridie,postridie,I,p2737,,X--
Aulum,aulum,aulos/-us,N2,a3518,m,NcB
dignum,dignum,dignus,N2/1,d1444,*,Af-
aedilem,aedilem,aedilis/-es,N3B,a0855,m,NcC
opera,opera,opera,N1,o0783,f,NcA
opera,opera,operor/-o,V1,o0793,,VmF
opera,opera,opus,N3B,o0918,n,NcC
rotas,rotas,rota,N1,r0816,f,NcA
rotas,rotas,roto,V1,r1476,,VmF
tenet,tenet,teneo,V2,t0289,,VmG
sator,sator,sator,N3B,s0439,m,NcC
sator,sator,sato,V1,s0438,,VmF
bellissimum,bellissimum,bellus,N2/1,b0245,*,Af-
Omnibus,omnibus,omnis,N3A,o0723,*,Au-
kalendas,kalendas,kalendae,N1,k0002,f,NcA
Quisquis,quisquis,quisquis,PR,q9211,,P2-
ipsa,ipsa,ipse,PR,i2780,*,P3-
scripula,scripula,scripula,N1,s0774,f,NcA
scripula,scripula,scripulum/-us,N2,s0777,1,NcB
divitias,diuitias,diuitiae,N1,d1996,f,NcA
vas,uas,uas,N3B,u0132,n,NcC
vas,uas,uas,N3B,u0127,m,NcC
fortis,fortis,fors,N3B,f0881,f,NcC
fortis,fortis,fortis,N3A,f0889,*,Af-
hinc,hinc,hinc,I,h0360,,X--
pedibus,pedibus,pes,N3B,p1765,m,NcC
pedibus,pedibus,pedis,N3B,p9709,2,NcC
detractis,detractis,detraho,V3,d1111,,VmH
Iulis,iulis,iulis,N3B,i3029,f,NcC
Iulis,iulis,iulus/-os,N2,i3030,m,NcB
Iulis,iulis,iulius,N2/1,i3221,*,Af-
positas,positas,pono,V3,p2562,,VmH
inaures,inaures,inauris,N3A,i0803,*,Af-
inaures,inaures,inauro,V1,i0805,,VmF
denarium,denarium,denarium/-on,N2,d1459,n,NcB
denarium,denarium,denarius,N2/1,d0194,*,Af-
denarium,denarium,denarius,N2,d0676,m,NcB
usuram,usuram,utor/-o,V3,u1333,,VmH
usuram,usuram,usura,N1,u1334,f,NcA
Secundus,secundus,secundus,N2/1,s9990,*,Ao-
Secundus,secundus,secor,V3,s1348,,VmH
Secundus,secundus,sequor/-o,V3,s1348,,VmH
futuit,futuit,futuo,V3,f1265,,VmH
futuit,futuit,futuo,V3,f1265,,VmH
quem,quem,quis,PR,q0198,,P4-
quem,quem,qui,PR,q9410,,P7-
Sollemnis,sollemnis,sollemnis,N3A,s0564,*,Af-
Sollemnis,sollemnis,sollemne,N3B,s0662,n,NcC
siquis,siquis,siquis,PR,s9993,,P4-
variae,uariae,uaria,N1,u0120,f,NcA
variae,uariae,uarius,N2/1,u0120,*,Af-
Mari,mari,mare,N3B,m0378,n,NcC
Mari,mari,maron/-um,N2,m0407,n,NcB
Mari,mari,mas,N3B,m0417,m,NcC
Mari,mari,mas,N3A,m1952,*,Af-
suo,suo,suo,V3,s3459,,VmH
suo,suo,suus/-os,PR,s3894,*,Ps-
Habito,habito,habeo,V2,h0004,,VmG
Habito,habito,habito,V1,h0015,,VmF
multas,multas,multa,N1,m1613,f,NcA
multas,multas,multo,V1,m1693,,VmF
multas,multas,multus,N2/1,m1695,*,Af-
puellas,puellas,puella,N1,p2919,f,NcA
Victorie,uictorie,uictoria,N1,u0615,f,NcA
nonaginta,nonaginta,nonaginta,N,n0516,,AnP
lingis,lingis,lingo,V3,l0821,,VmH
mentulam,mentulam,mentula,N1,m0764,f,NcA
servus,seruus,seruus/-os,N2,s1432,m,NcB
servus,seruus,seruus,N2/1,s1432,*,Af-
Severi,seueri,seuerus,N2/1,s1507,*,Af-
utres,utres,uter/utris,N3B,u1322,m,NcC
Avete,auete,aueo,V2,a3448,,VmG
Avete,auete,aueo,V2,a3465,,VmG
estis,estis,sum,VA,s3436,,VaN
estis,estis,e'do,VA,e0094,,VmN
estis,estis,e'do,VA,e0094,,VmN
Quando,quando,quando,I,q0127,,X--
voluimus,uoluimus,uolo,VA,u1167,,VmN
voluimus,uoluimus,uoluo,V3,u1188,,VmH
voluimus,uoluimus,uoluo,V3,u1188,,VmH
venistis,uenistis,ueneo,VA,u0284,,VmN
venistis,uenistis,uenio,V4,u0300,,VmL
provocator,prouocator,prouocator,N3B,p4229,m,NcC
provocator,prouocator,prouoco,V1,p4232,,VmF
Mansuetus,mansuetus,mansuesco,V3,m0317,,VmH
palmam,palmam,palma,N1,p0229,f,NcA
quadrans,quadrans,quadro,V1,q0078,,VmF
Severus,seuerus,seuerus,N2/1,s1507,*,Af-
Ursi,ursi,urgeo,V2,u1252,,VmG
Ursi,ursi,urgueo,V2,u1252,,VmG
Ursi,ursi,ursus,N2,u1269,m,NcB
Acti,acti,ago,V3,a1208,,VmH
Acti,acti,actum,N2,a9991,n,NcB
iuvenalium,iuuenalium,iuuenalis,N3A,i3093,*,Af-
iuvenalium,iuuenalium,iuuenalia,N3B,i3093,n,NcC
aedilis,aedilis,aedilis/-es,N3B,a0855,m,NcC
Sodales,sodales,sodalis,N3A,s1863,*,Af-
quidam,quidam,quidam,PR,q9202,,Pu-
pauper,pauper,pauper,N3A,p0630,*,Af-
Anicetus,anicetus,anicetus,N2/1,a2020,*,Af-
Isthmus,isthmus,isthmos/-us,N2,i3214,m,NcB
scripsit,scripsit,scribo,V3,s0758,,VmH
condita,condita,condio,V4,c3162,,VmL
condita,condita,condo,V3,c3174,,VmH
condita,condita,condi'tum,N2,c9891,n,NcB
condita,condita,condi"tum,N2,c9892,n,NcB
Oliva,oliua,oliua,N1,o0148,f,NcA
Oliva,oliua,oliuum,N2,o0184,n,NcB
Oliva,oliua,oliuo,V1,o0670,,VmF
Fur,fur,fur,N3B,f1192,2,NcC
nocens,nocens,noceo,V2,n0448,,VmG
quos,quos,quis,PR,q0198,,P4-
quos,quos,qui,PR,q9410,,P7-
meae,meae,meus,PR,m0919,*,Ps-
Siculis,siculis,sicula,N1,s1585,f,NcA
suis,suis,sus/suis,N3B,s3834,2,NcC
suis,suis,suo,V3,s3459,,VmH
suis,suis,sus/suis,N3B,s3834,2,NcC
suis,suis,suus/-os,PR,s3894,*,Ps-
Evodius,euodius,euodes,N3A,e1118,*,Af-
fututa,fututa,futuo,V3,f1265,,VmH
Lite,lite,lino,V3,l0841,,VmH
Lite,lite,lis,N3B,l0895,f,NcC
dupundi,dupundi,dupondius,N2,d1455,m,NcB
Magno,magno,magnus,N2/1,m0132,*,Af-
invicta,inuicta,inuictus,N2/1,i2682,*,Af-
Victoria,uictoria,uictoria,N1,u0615,f,NcA
venientis,uenientis,uenio,V4,u0300,,VmL
Salutem,salutem,salus,N3B,s0233,f,NcC
Salutem,salutem,saluto,V1,s0245,,VmF
Syrus,syrus,syrus,N2,s4014,m,NcB
unguentarius,unguentarius,unguentarius,N2/1,u1403,*,Af-
unguentarius,unguentarius,unguentarius,N2/1,u1403,*,Af-
unguentarius,unguentarius,unguentarius,N2,u1405,m,NcB
optime,optime,optimus,N2/1,o0905,*,Af-
Sutores,sutores,sutor,N3B,s3889,m,NcC
Augusto,augusto,augusto,V1,a3491,,VmF
Augusto,augusto,augustus,N2/1,a3492,*,Af-
Proculo,proculo,proculus,N2/1,p3689,*,Af-
Proculo,proculo,proculo,V1,p3691,,VmF
deinde,deinde,deinde,I,d0490,,X--
redii,redii,redeo,VA,r1080,,VmN
redii,redii,redeo,VA,r1080,,VmN
etsi,etsi,etsi,I,e8111,,X--
Lucanica,lucanica,lucanicus,N2/1,l1070,*,Af-
Lucanica,lucanica,lucanica,N1,l1070,f,NcA
Lucanica,lucanica,lucanica,N2,l1070,n,NcB
Quaestor,quaestor,quaestor,N3B,q0105,m,NcC
pedicat,pedicat,paedico,V1,p0041,,VmF
Nonius,nonius,nonus,N2/1,n0145,*,Ao-
patri,patri,pater,N3B,p0550,m,NcC
patri,patri,patrius,N2/1,p0588,*,Af-
patri,patri,patrium,N2,p0588,n,NcB
tuo,tuo,tuus/-os,PR,t1849,*,Ps-
confregisti,confregisti,confringo,V3,c3318,,VmH
cacanti,cacanti,caco,V1,c0036,,VmF
peram,peram,pera,N1,p0866,f,NcA
statum,statum,sisto,V3,s1791,,VmH
statum,statum,sisto,V3,s1791,,VmH
statum,statum,status,N4,s9962,m,NcD
statum,statum,sto,V1,s1430,,VmF
statum,statum,sto,V1,s1430,,VmF
considerate,considerate,considero,V1,c3532,,VmF
considerate,considerate,considero,V1,c3532,,VmF
Ibi,ibi,ibi,I,i0049,,X--
Ibi,ibi,ibis,N3B,i0052,f,NcC
tabulas,tabulas,tabula,N1,t0025,f,NcA
tabulas,tabulas,tabulo,V1,t0033,,VmF
muscario,muscario,muscarius,N2/1,m1808,*,Af-
muscario,muscario,muscarium,N2,m1808,n,NcB
cubiculum,cubiculum,cubiculum/-us,N2,c4485,1,NcB
Ampliatus,ampliatus,amplio,V1,a1774,,VmF
corde,corde,cordus,N2/1,c4025,*,Af-
corde,corde,cor,N3B,c3993,n,NcC
Chrestum,chrestum,chreston,N2,c1508,m,NcB
utrisque,utrisque,uterque,PR,u9203,,Pu-
utrisque,utrisque,uter/utris,N3B,u1322,m,NcC
utrisque,utrisque,uter/utris,N3B,u1322,m,NcC
propitia,propitia,propitio,V1,p4000,,VmF
propitia,propitia,propitius,N2/1,p4001,*,Af-
concordes,concordes,concordo,V1,c3066,,VmF
concordes,concordes,concors/concordis,N3A,c3071,*,Af-
vivant,uiuant,uiuo,V3,u0913,,VmH
iuvenis,iuuenis,iuuenis,N3A,i3102,*,Af-
Claudi,claudi,claudo/-or,V3,c2058,,VmH
Claudi,claudi,claudus,N2/1,c2063,*,Af-
Claudi,claudi,claudo,V3,c7058,,VmH
formosus,formosus,formosus,N2/1,f0861,*,Af-
Restitutus,restitutus,restituo,V3,r1365,,VmH
panem,panem,panis/-e,N3B,p0232,1,NcC
oleum,oleum,olea,N1,o0617,f,NcA
oleum,oleum,oleum,N2,o0617,n,NcB
vinum,uinum,uinum/-us,N2,u0729,1,NcB
caseum,caseum,caseus/-um,N2,c0740,1,NcB
accepi,accepi,accipio,V5,a0275,,VmM
porcinam,porcinam,porcinus,N2/1,p2621,*,Af-
porcinam,porcinam,porcina,N1,p2621,f,NcA
carnem,carnem,caro/carnis,N3B,c0681,f,NcC
Clodius,clodius,claudus,N2/1,c2063,*,Af-
valeas,ualeas,ualeo,V2,u0050,,VmG
Proculus,proculus,proculus,N2/1,p3689,*,Af-
omnibus,omnibus,omnis,N3A,o0723,*,Au-
felicia,felicia,felix,N3A,f0327,*,Af-
uncum,uncum,uncus,N2,u1026,m,NcB
uncum,uncum,uncus,N2/1,u1026,*,Af-
vidimus,uidimus,uideo,V2,u0626,,VmG
Feliculam,feliculam,filicula,N1,f0535,f,NcA
Caesia,caesia,caesius,N2/1,c0137,*,Af-
parvum,paruum,paruus,N2/1,p0490,*,Af-
bibe,bibe,bibo,V3,b0311,,VmH
bibe,bibe,uiuo,V3,u0913,,VmH
Ilia,ilia,ile,N3B,i0166,n,NcC
Ilia,ilia,ile,N3B,i0166,n,NcC
salve,salue,salueo,V2,s0225,,VmG
salve,salue,saluus,N2/1,s0246,*,Af-
salve,salue,sal,N3B,s0136,m,NcC
signa,signa,signo,V1,s1627,,VmF
signa,signa,signum,N2,s1628,n,NcB
duo,duo,duo,N2/1,d2327,*,An-
gladiatoria,gladiatoria,gladiatorius,N2/1,g0324,*,Af-
gladiatoria,gladiatoria,gladiatorium,N2,g0324,n,NcB
Familia,familia,familia,N1,f0163,f,NcA
Myrtis,myrtis,myrtis,N3B,m1923,f,NcC
Myrtis,myrtis,myrtus,N2,m1800,f,NcB
Myrtis,myrtis,myrta,N1,m1950,f,NcA
Myrtis,myrtis,myrtum,N2,m1951,n,NcB
fellas,fellas,fello,V1,f0339,,VmF
Acutius,acutius,acuo,V3,a0464,,VmH
omnes,omnes,omnis,N3A,o0723,*,Au-
iamque,iamque,iam,I,i0023,,X--
vicini,uicini,uiceni,N2/1,u0584,*,Ad-
vicini,uicini,uicinus,N2,u0464,m,NcB
vicini,uicini,uicinus,N2/1,u0603,*,Af-
vicini,uicini,uicinum,N2,u0589,n,NcB
participantur,participantur,participo/-or,V1,p0459,,VmF
incendia,incendia,incendium,N2,i0857,n,NcB
faciam,faciam,facia,N1,f0043,f,NcA
faciam,faciam,facio,V5,f0048,,VmM
tradere,tradere,trado,V3,t0926,,VmH
aut,aut,aut,I,a3606,,X--
opus,opus,opus,N3B,o0918,n,NcC
amare,amare,amarus,N2/1,a1589,*,Af-
amare,amare,amo,V1,a1705,,VmF
solus,solus,solus,N2/1,s1947,*,Af-
nescire,nescire,nescio,V4,n0249,,VmL
Phyllis,phyllis,phyllon,N2,p1996,n,NcB
Mystes,mystes,mystes,N1,m1934,m,NcA
aequoribus,aequoribus,aequor,N3B,a0962,n,NcC
ibat,ibat,eo,VA,e0655,,VmN
armis,armis,arma,N2,a2855,n,NcB
armis,armis,armon,N2,a2889,n,NcB
armis,armis,armus,N2,a2891,m,NcB
merces,merces,merces,N3B,m0785,f,NcC
merces,merces,merces,N3B,m0785,f,NcC
merces,merces,mercor/-o,V1,m0787,,VmF
merces,merces,merx,N3B,m0833,f,NcC
virtutis,uirtutis,uirtus,N3B,u0800,f,NcC
victoriae,uictoriae,uictoria,N1,u0615,f,NcA
gloriae,gloriae,gloria,N1,g0400,f,NcA
gloriae,gloriae,glorius,N2/1,g0410,*,Af-
spem,spem,spes,N5,s2149,f,NcE
caelator,caelator,caelator,N3B,c0086,m,NcC
caelator,caelator,caelo,V1,c0104,,VmF
Priscus,priscus,priscus,N2/1,p3576,*,Af-
gemmario,gemmario,gemmarius,N2/1,g0148,*,Af-
gemmario,gemmario,gemmarius,N2,g0148,m,NcB
Campano,campano,campanus,N2/1,c9916,*,Af-
Eat,eat,eo,VA,e0655,,VmN
Lucium,lucium,lucius,N2,l1100,m,NcB
Clavos,clauos,clauus,N2,c2081,m,NcB
Messio,messio,messio,N3B,m0856,f,NcC
arma,arma,arma,N2,a2855,n,NcB
arma,arma,armo,V1,a2888,,VmF
arma,arma,armon,N2,a2889,n,NcB
fellatrix,fellatrix,fellatrix,N3B,f0329,f,NcC
Placidus,placidus,placidus,N2/1,p2223,*,Af-
Nasso,nasso,nasus/-um,N2,n0053,1,NcB
Ratio,ratio,ratio,N3B,r0095,f,NcC
pridie,pridie,pridie,I,p3528,,X--
Sexvir,sexuir,seuir,N2,s1508,m,NcB
Octavus,octauus,octauus,N2/1,o0458,*,Ao-
missus,missus,mitto,V3,m1143,,VmH
missus,missus,missus,N2,m9994,m,NcB
missus,missus,missus,N4,m9994,m,NcD
libertus,libertus,libertus,N2,l0251,m,NcB
libertus,libertus,libertus,N2/1,l0224,*,Af-
vicit,uicit,uinco,V3,u0688,,VmH
amissos,amissos,amitto,V3,a1723,,VmH
obliviscere,obliuiscere,obliuiscor,V3,o0112,,VmH
Scribit,scribit,scribo,V3,s0758,,VmH
cauliculum,cauliculum,cauliculus,N2,c0974,m,NcB
sinapi,sinapi,sinapi/-e/-is,N3B,s1727,3,NcC
sinapi,sinapi,sinapi/-e/-is,N3B,s1727,3,NcC
sale,sale,sale,N3B,s0136,n,NcC
sale,sale,sal,N3B,s0136,m,NcC
sale,sale,salum/-us,N2,s0231,1,NcB
Taurus,taurus,taurus,N2,t0162,m,NcB
ny,ny,ny,N,n0727,,NcP
Venerem,uenerem,ueneror/-o,V1,u0293,,VmF
Venerem,uenerem,uenus,N3B,u0331,f,NcC
nonas,nonas,nonus,N2/1,n0145,*,Ao-
nonas,nonas,nona,N1,n0177,f,NcA
Nauplius,nauplius,nauplius,N2,n0111,m,NcB
trimembres,trimembres,trimembris,N3A,t1296,*,Af-
comperendinaverunt,comperendinauerunt,comperendino,V1,c2824,,VmF
senos,senos,seni,N2/1,s1209,*,Ad-
Hormus,hormus,hormus,N2,h0900,m,NcB
Unus,unus,unus,N2/1,u1136,*,An-
unam,unam,unus,N2/1,u1136,*,An-
futuis,futuis,futuo,V3,f1265,,VmH
tamen,tamen,tamen,I,t0084,,X--
Vernionis,uernionis,uernio,N3B,u0404,m,NcC
Verna,uerna,uerna,N1,u0395,m,NcA
Verna,uerna,uerno/-or,V1,u0406,,VmF
Verna,uerna,uernus,N2/1,u0409,*,Af-
Verna,uerna,uernum,N2,u0409,n,NcB
postridie,postridie,postridie,I,p2737,,X--
Nonas,nonas,nonus,N2/1,n0145,*,Ao-
Nonas,nonas,nona,N1,n0177,f,NcA
Bellicus,bellicus,bellicus,N2/1,b0015,*,Af-
quendam,quendam,quidam,PR,q9202,,Pu-
luculentissime,luculentissime,luculentus,N2/1,l1136,*,Af-
victrix,uictrix,uictrix,N3A,u0620,*,Af-
tuque,tuque,tu,PR,t1483,,Pq-
Quinto,quinto,quintus,N2/1,q0144,*,Ao-
Quinto,quinto,queo,VA,q0178,,VmN
Modesto,modesto,modestus,N2/1,m1169,*,Af-
Duobus,duobus,duo,N2/1,d2327,*,An-
Duobus,duobus,duo,N2/1,d2327,*,An-
textor,textor,textor,N3B,t0515,m,NcC
Successus,successus,succedo,V3,s3260,,VmH
Successus,successus,successus,N4,s3269,m,NcD
nomine,nomine,nomen,N3B,n0492,n,NcC
nomine,nomine,nomos,N2,n0507,m,NcB
nomine,nomine,nomos,N2,n0357,m,NcB
ancillam,ancillam,ancilla,N1,a1916,f,NcA
Iridem,iridem,iris,N3B,i2795,f,NcC
quidem,quidem,quidem,I,q0201,,X--
rogat,rogat,rogo,V1,r1472,,VmF
commiseretur,commiseretur,commisereor,V2,c2686,,VmG
commiseretur,commiseretur,commiseror/-o,V1,c2689,,VmF
rivalis,riualis,riualis,N3A,r0750,*,Af-
Invidiose,inuidiose,inuidiosus,N2/1,i2685,*,Af-
rumperis,rumperis,rumpo,V3,r1496,,VmH
formonsiorem,formonsiorem,formosus,N2/1,f0861,*,Af-
homo,homo,homo,N3B,h0518,m,NcC
pravissimus,prauissimus,prauus,N2/1,p3485,*,Af-
nostros,nostros,noster,PR,n0569,*,Ps-
liceat,liceat,liceo/-eor/-et,V2,l0715,,VmG
visere,uisere,uiso,V3,u0827,,VmH
visere,uisere,uiso,V3,u0827,,VmH
nolo,nolo,nolo,VA,n0489,,VmN
Dea,dea,dea,N1,d0072,f,NcA
vendere,uendere,uendo,V3,u0274,,VmH
cenam,cenam,cena,N1,c1089,f,NcA
fuat,fuat,sum,VA,s3436,,VaN
Successa,successa,succedo,V3,s3260,,VmH
Tertiani,tertiani,tertianus,N2/1,t0405,*,Af-
habitaverunt,habitauerunt,habito,V1,h0015,,VmF
Rufa,rufa,rufus,N2/1,r0878,*,Af-
Rufa,rufa,rufo,V1,r1486,,VmF
quare,quare,qua-re,I,q9399,,X--
dea,dea,dea,N1,d0072,f,NcA
praesens,praesens,praesum,VA,p3345,,VmN
labori,labori,labor/labos,N3B,l0026,m,NcC
succurre,succurre,succurro,V3,s3302,,VmH
bellissimus,bellissimus,bellus,N2/1,b0245,*,Af-
Mystice,mystice,mysticus,N2/1,m1935,*,Af-
rationem,rationem,ratio,N3B,r0095,f,NcC
ponis,ponis,pono,V3,p2562,,VmH
pedicavero,pedicauero,pedico,V1,p0041,,VmF
pedicavero,pedicauero,paedico,V1,p0041,,VmF
Amat,amat,amo,V1,a1705,,VmF
Pedicatur,pedicatur,paedico,V1,p0041,,VmF
legit,legit,lego,V3,l0496,,VmH
legit,legit,lego,V3,l0496,,VmH
opscultat,opscultat,ausculto,V1,a3588,,VmF
pathicus,pathicus,pathicus,N2/1,p0557,*,Af-
prurit,prurit,prurio,V4,p4259,,VmL
praeterit,praeterit,praetereo,VA,p3372,,VmN
praeterit,praeterit,praetero,V3,p3388,,VmH
comedant,comedant,comedo,VA,c2569,,VmN
Statio,statio,statio,N3B,s2391,f,NcC
plurimam,plurimam,plurimus,N2/1,p2395,*,Au-
Pompeis,pompeis,pompeum,N2,p2540,n,NcB
Viator,uiator,uiator,N3B,u0566,m,NcC
gustas,gustas,gusto,V1,g0666,,VmF
bibes,bibes,bibo,V3,b0311,,VmH
bibes,bibes,uiuo,V3,u0913,,VmH
conticuere,conticuere,conticeo,V2,c3740,,VmG
conticuere,conticuere,conticesco,V3,c3740,,VmH
conticuere,conticuere,conticisco,V3,c3740,,VmH
mulieri,mulieri,mulier,N3B,m1595,f,NcC
venivit,ueniuit,ueneo,VA,u0284,,VmN
Valentis,ualentis,ualeo,V2,u0050,,VmG
eques,eques,eques,N3B,e0820,2,NcC
eques,eques,equa,N1,e0530,f,NcA
Saga,saga,sagum/-us,N2,s0133,1,NcB
Saga,saga,saga,N1,s0134,f,NcA
Saga,saga,sagus,N2/1,s0134,*,Af-
